COMENT1                 : Grid Data created from WRF file
COMENT2                 : ../../wrfout_d01_2013-03-14_06:00:00


 ILB_IUB                :            1          134
 JLB_JUB                :            1           79
 COORD_TIP              :            4
 DATUM                  :            5
 PROJ_TYPE              :            8
 SP1                    :    30.00000    
 SP2                    :    60.00000    
 ORIGIN                 :   -12.69314        34.07758    
 GRID_ANGLE             :    0.000000    
 LATITUDE               :    39.70001    
 LONGITUDE              :   -8.750000    
 FILL_VALUE             :   -99.00000    


 <CornersXY>
   -12.69314        34.07758    
   -12.59399        34.08133    
   -12.49481        34.08496    
   -12.39563        34.08849    
   -12.29642        34.09192    
   -12.19720        34.09526    
   -12.09799        34.09850    
   -11.99878        34.10162    
   -11.89954        34.10465    
   -11.80029        34.10757    
   -11.70102        34.11041    
   -11.60178        34.11313    
   -11.50250        34.11575    
   -11.40323        34.11827    
   -11.30393        34.12068    
   -11.20465        34.12300    
   -11.10535        34.12521    
   -11.00605        34.12732    
   -10.90674        34.12932    
   -10.80741        34.13124    
   -10.70811        34.13304    
   -10.60877        34.13474    
   -10.50944        34.13634    
   -10.41010        34.13785    
   -10.31077        34.13924    
   -10.21140        34.14054    
   -10.11207        34.14173    
   -10.01270        34.14282    
   -9.913341        34.14381    
   -9.814006        34.14470    
   -9.714642        34.14549    
   -9.615277        34.14617    
   -9.515912        34.14674    
   -9.416548        34.14723    
   -9.317153        34.14760    
   -9.217788        34.14788    
   -9.118423        34.14805    
   -9.019059        34.14811    
   -8.919695        34.14809    
   -8.820330        34.14796    
   -8.720935        34.14772    
   -8.621571        34.14738    
   -8.522205        34.14694    
   -8.422841        34.14640    
   -8.323477        34.14575    
   -8.224112        34.14501    
   -8.124747        34.14416    
   -8.025414        34.14322    
   -7.926049        34.14216    
   -7.826684        34.14100    
   -7.727350        34.13976    
   -7.628016        34.13840    
   -7.528682        34.13694    
   -7.429348        34.13536    
   -7.330013        34.13371    
   -7.230679        34.13194    
   -7.131345        34.13007    
   -7.032042        34.12810    
   -6.932738        34.12603    
   -6.833434        34.12386    
   -6.734130        34.12158    
   -6.634857        34.11921    
   -6.535584        34.11671    
   -6.436311        34.11414    
   -6.337038        34.11146    
   -6.237795        34.10868    
   -6.138522        34.10578    
   -6.039310        34.10279    
   -5.940067        34.09971    
   -5.840855        34.09652    
   -5.741642        34.09322    
   -5.642430        34.08982    
   -5.543248        34.08633    
   -5.444067        34.08273    
   -5.344884        34.07902    
   -5.245733        34.07523    
   -5.146582        34.07131    
   -5.047461        34.06731    
   -4.948340        34.06321    
   -4.849219        34.05900    
   -12.69771        34.15972    
   -12.59844        34.16347    
   -12.49914        34.16712    
   -12.39983        34.17065    
   -12.30050        34.17410    
   -12.20117        34.17743    
   -12.10183        34.18068    
   -12.00250        34.18381    
   -11.90313        34.18684    
   -11.80377        34.18977    
   -11.70440        34.19259    
   -11.60501        34.19533    
   -11.50561        34.19795    
   -11.40622        34.20047    
   -11.30679        34.20288    
   -11.20740        34.20521    
   -11.10797        34.20742    
   -11.00855        34.20954    
   -10.90909        34.21156    
   -10.80966        34.21346    
   -10.71021        34.21527    
   -10.61078        34.21696    
   -10.51130        34.21857    
   -10.41184        34.22009    
   -10.31238        34.22148    
   -10.21293        34.22277    
   -10.11344        34.22397    
   -10.01395        34.22506    
   -9.914498        34.22605    
   -9.815012        34.22694    
   -9.715526        34.22773    
   -9.616039        34.22840    
   -9.516552        34.22899    
   -9.417066        34.22947    
   -9.317549        34.22985    
   -9.218062        34.23012    
   -9.118576        34.23029    
   -9.019090        34.23036    
   -8.919572        34.23034    
   -8.820086        34.23020    
   -8.720599        34.22996    
   -8.621113        34.22963    
   -8.521626        34.22919    
   -8.422140        34.22864    
   -8.322654        34.22800    
   -8.223166        34.22725    
   -8.123680        34.22641    
   -8.024194        34.22545    
   -7.924707        34.22440    
   -7.825251        34.22325    
   -7.725765        34.22198    
   -7.626309        34.22062    
   -7.526853        34.21917    
   -7.427366        34.21760    
   -7.327940        34.21594    
   -7.228485        34.21416    
   -7.129028        34.21230    
   -7.029603        34.21032    
   -6.930177        34.20824    
   -6.830752        34.20608    
   -6.731326        34.20378    
   -6.631931        34.20142    
   -6.532506        34.19892    
   -6.433110        34.19634    
   -6.333745        34.19365    
   -6.234351        34.19086    
   -6.134986        34.18797    
   -6.035621        34.18497    
   -5.936256        34.18188    
   -5.836923        34.17868    
   -5.737588        34.17539    
   -5.638254        34.17198    
   -5.538950        34.16848    
   -5.439647        34.16488    
   -5.340343        34.16117    
   -5.241070        34.15737    
   -5.141796        34.15345    
   -5.042553        34.14944    
   -4.943311        34.14533    
   -4.844068        34.14112    
   -12.70232        34.24188    
   -12.60292        34.24564    
   -12.50350        34.24929    
   -12.40404        34.25283    
   -12.30461        34.25628    
   -12.20516        34.25962    
   -12.10570        34.26287    
   -12.00622        34.26601    
   -11.90673        34.26904    
   -11.80724        34.27197    
   -11.70776        34.27481    
   -11.60824        34.27754    
   -11.50872        34.28017    
   -11.40920        34.28269    
   -11.30966        34.28511    
   -11.21014        34.28744    
   -11.11059        34.28967    
   -11.01104        34.29178    
   -10.91147        34.29380    
   -10.81192        34.29571    
   -10.71234        34.29752    
   -10.61276        34.29922    
   -10.51319        34.30083    
   -10.41361        34.30233    
   -10.31403        34.30374    
   -10.21442        34.30504    
   -10.11481        34.30624    
   -10.01523        34.30733    
   -9.915626        34.30832    
   -9.816017        34.30921    
   -9.716409        34.30999    
   -9.616800        34.31068    
   -9.517192        34.31126    
   -9.417583        34.31174    
   -9.317945        34.31212    
   -9.218336        34.31239    
   -9.118728        34.31256    
   -9.019119        34.31264    
   -8.919480        34.31260    
   -8.819872        34.31247    
   -8.720263        34.31223    
   -8.620625        34.31189    
   -8.521016        34.31146    
   -8.421408        34.31091    
   -8.321799        34.31027    
   -8.222191        34.30952    
   -8.122582        34.30867    
   -8.022974        34.30772    
   -7.923366        34.30667    
   -7.823788        34.30550    
   -7.724180        34.30425    
   -7.624602        34.30289    
   -7.524993        34.30142    
   -7.425415        34.29985    
   -7.325837        34.29819    
   -7.226290        34.29641    
   -7.126712        34.29454    
   -7.027164        34.29256    
   -6.927587        34.29048    
   -6.828039        34.28831    
   -6.728522        34.28602    
   -6.628974        34.28363    
   -6.529457        34.28115    
   -6.429940        34.27855    
   -6.330423        34.27586    
   -6.230906        34.27308    
   -6.131420        34.27018    
   -6.031933        34.26718    
   -5.932446        34.26409    
   -5.832990        34.26088    
   -5.733534        34.25758    
   -5.634078        34.25417    
   -5.534653        34.25066    
   -5.435227        34.24705    
   -5.335801        34.24334    
   -5.236406        34.23953    
   -5.137011        34.23561    
   -5.037646        34.23159    
   -4.938282        34.22747    
   -4.838917        34.22325    
   -12.70692        34.32407    
   -12.60740        34.32782    
   -12.50785        34.33149    
   -12.40828        34.33503    
   -12.30873        34.33849    
   -12.20915        34.34184    
   -12.10957        34.34509    
   -12.00996        34.34822    
   -11.91036        34.35126    
   -11.81075        34.35421    
   -11.71111        34.35704    
   -11.61150        34.35978    
   -11.51186        34.36241    
   -11.41219        34.36494    
   -11.31255        34.36737    
   -11.21288        34.36970    
   -11.11321        34.37191    
   -11.01354        34.37404    
   -10.91384        34.37606    
   -10.81417        34.37797    
   -10.71447        34.37979    
   -10.61477        34.38150    
   -10.51507        34.38311    
   -10.41537        34.38461    
   -10.31564        34.38602    
   -10.21594        34.38731    
   -10.11621        34.38851    
   -10.01648        34.38961    
   -9.916754        34.39060    
   -9.817023        34.39149    
   -9.717293        34.39228    
   -9.617562        34.39297    
   -9.517832        34.39355    
   -9.418101        34.39404    
   -9.318341        34.39442    
   -9.218611        34.39470    
   -9.118880        34.39486    
   -9.019119        34.39493    
   -8.919389        34.39490    
   -8.819658        34.39476    
   -8.719898        34.39453    
   -8.620168        34.39419    
   -8.520437        34.39375    
   -8.420676        34.39320    
   -8.320946        34.39256    
   -8.221215        34.39181    
   -8.121486        34.39095    
   -8.021755        34.39000    
   -7.922025        34.38894    
   -7.822325        34.38778    
   -7.722594        34.38653    
   -7.622895        34.38517    
   -7.523164        34.38369    
   -7.423464        34.38212    
   -7.323764        34.38046    
   -7.224064        34.37868    
   -7.124365        34.37680    
   -7.024695        34.37483    
   -6.925026        34.37274    
   -6.825356        34.37056    
   -6.725687        34.36828    
   -6.626018        34.36589    
   -6.526379        34.36340    
   -6.426740        34.36080    
   -6.327101        34.35810    
   -6.227462        34.35531    
   -6.127853        34.35241    
   -6.028245        34.34941    
   -5.928636        34.34630    
   -5.829058        34.34310    
   -5.729480        34.33978    
   -5.629902        34.33638    
   -5.530324        34.33286    
   -5.430777        34.32925    
   -5.331260        34.32553    
   -5.231712        34.32171    
   -5.132226        34.31778    
   -5.032708        34.31376    
   -4.933221        34.30963    
   -4.833735        34.30541    
   -12.71155        34.40627    
   -12.61188        34.41005    
   -12.51221        34.41370    
   -12.41254        34.41726    
   -12.31284        34.42072    
   -12.21314        34.42406    
   -12.11344        34.42732    
   -12.01371        34.43047    
   -11.91398        34.43352    
