COMENT1                 : Grid Data created from HDF file
COMENT2                 : WRF_d04_1km.hdf5
 
 
 ILB_IUB                :           1          70
 JLB_JUB                :           1          79
 COORD_TIP              :           4
 ORIGIN                 :  -9.163315       43.16163    
 GRID_ANGLE             :  0.0000000E+00
 LATITUDE               :   43.16163    
 LONGITUDE              :  -9.163315    
 FILL_VALUE             :  -99.00000    
 
 
 <CornersXY>
  -9.163315       43.16163    
  -9.146910       43.16093    
  -9.130505       43.16022    
  -9.114100       43.15951    
  -9.097695       43.15880    
  -9.081291       43.15808    
  -9.064888       43.15736    
  -9.048485       43.15665    
  -9.032082       43.15593    
  -9.015678       43.15520    
  -8.999277       43.15448    
  -8.982875       43.15375    
  -8.966474       43.15302    
  -8.950072       43.15228    
  -8.933672       43.15155    
  -8.917272       43.15081    
  -8.900872       43.15007    
  -8.884473       43.14933    
  -8.868074       43.14858    
  -8.851675       43.14783    
  -8.835278       43.14708    
  -8.818879       43.14633    
  -8.802482       43.14558    
  -8.786085       43.14482    
  -8.769689       43.14406    
  -8.753292       43.14330    
  -8.736897       43.14254    
  -8.720501       43.14177    
  -8.704106       43.14100    
  -8.687712       43.14023    
  -8.671318       43.13946    
  -8.654924       43.13869    
  -8.638531       43.13791    
  -8.622138       43.13713    
  -8.605745       43.13634    
  -8.589354       43.13556    
  -8.572962       43.13477    
  -8.556570       43.13398    
  -8.540180       43.13319    
  -8.523789       43.13240    
  -8.507400       43.13160    
  -8.491011       43.13081    
  -8.474621       43.13000    
  -8.458233       43.12920    
  -8.441845       43.12840    
  -8.425457       43.12759    
  -8.409069       43.12678    
  -8.392682       43.12597    
  -8.376296       43.12515    
  -8.359910       43.12433    
  -8.343524       43.12351    
  -8.327139       43.12269    
  -8.310755       43.12186    
  -8.294371       43.12104    
  -8.277987       43.12021    
  -8.261602       43.11938    
  -8.245220       43.11855    
  -8.228838       43.11771    
  -8.212456       43.11687    
  -8.196074       43.11603    
  -8.179692       43.11519    
  -8.163312       43.11434    
  -8.146932       43.11349    
  -8.130552       43.11264    
  -8.114173       43.11179    
  -8.097794       43.11094    
  -8.081415       43.11008    
  -8.065037       43.10922    
  -8.048660       43.10836    
  -8.032283       43.10750    
  -8.015906       43.10663    
  -7.999530       43.10576    
  -7.983154       43.10489    
  -7.966779       43.10402    
  -7.950405       43.10314    
  -7.934031       43.10226    
  -7.917656       43.10139    
  -7.901283       43.10050    
  -7.884911       43.09962    
  -7.868538       43.09873    
  -9.162350       43.17360    
  -9.145941       43.17289    
  -9.129533       43.17219    
  -9.113125       43.17147    
  -9.096718       43.17076    
  -9.080310       43.17005    
  -9.063904       43.16933    
  -9.047497       43.16861    
  -9.031091       43.16789    
  -9.014685       43.16717    
  -8.998280       43.16644    
  -8.981874       43.16571    
  -8.965470       43.16498    
  -8.949066       43.16425    
  -8.932662       43.16351    
  -8.916259       43.16277    
  -8.899856       43.16203    
  -8.883453       43.16129    
  -8.867051       43.16055    
  -8.850650       43.15980    
  -8.834248       43.15905    
  -8.817847       43.15829    
  -8.801447       43.15754    
  -8.785047       43.15678    
  -8.768646       43.15603    
  -8.752247       43.15527    
  -8.735848       43.15450    
  -8.719450       43.15373    
  -8.703052       43.15297    
  -8.686654       43.15219    
  -8.670257       43.15142    
  -8.653860       43.15065    
  -8.637464       43.14987    
  -8.621067       43.14909    
  -8.604671       43.14831    
  -8.588276       43.14752    
  -8.571882       43.14674    
  -8.555488       43.14595    
  -8.539093       43.14515    
  -8.522699       43.14436    
  -8.506307       43.14356    
  -8.489914       43.14277    
  -8.473522       43.14196    
  -8.457130       43.14116    
  -8.440739       43.14035    
  -8.424348       43.13955    
  -8.407957       43.13874    
  -8.391567       43.13792    
  -8.375177       43.13711    
  -8.358788       43.13629    
  -8.342400       43.13547    
  -8.326012       43.13465    
  -8.309624       43.13383    
  -8.293236       43.13300    
  -8.276849       43.13217    
  -8.260462       43.13134    
  -8.244076       43.13050    
  -8.227691       43.12967    
  -8.211306       43.12883    
  -8.194921       43.12799    
  -8.178536       43.12714    
  -8.162152       43.12630    
  -8.145769       43.12545    
  -8.129386       43.12460    
  -8.113004       43.12375    
  -8.096622       43.12289    
  -8.080240       43.12204    
  -8.063858       43.12118    
  -8.047478       43.12032    
  -8.031097       43.11945    
  -8.014718       43.11859    
  -7.998339       43.11772    
  -7.981960       43.11684    
  -7.965581       43.11597    
  -7.949203       43.11510    
  -7.932826       43.11422    
  -7.916449       43.11334    
  -7.900073       43.11246    
  -7.883697       43.11157    
  -7.867321       43.11069    
  -9.161385       43.18557    
  -9.144972       43.18486    
  -9.128561       43.18415    
  -9.112150       43.18344    
  -9.095739       43.18273    
  -9.079329       43.18201    
  -9.062918       43.18130    
  -9.046509       43.18058    
  -9.030100       43.17986    
  -9.013691       43.17913    
  -8.997282       43.17841    
  -8.980874       43.17768    
  -8.964466       43.17694    
  -8.948059       43.17621    
  -8.931652       43.17548    
  -8.915245       43.17474    
  -8.898839       43.17400    
  -8.882433       43.17326    
  -8.866028       43.17251    
  -8.849623       43.17176    
  -8.833219       43.17101    
  -8.816814       43.17026    
  -8.800410       43.16951    
  -8.784007       43.16875    
  -8.767604       43.16799    
  -8.751202       43.16723    
  -8.734800       43.16647    
  -8.718398       43.16570    
  -8.701997       43.16493    
  -8.685596       43.16416    
  -8.669195       43.16338    
  -8.652795       43.16261    
  -8.636395       43.16183    
  -8.619996       43.16105    
  -8.603598       43.16027    
  -8.587199       43.15948    
  -8.570801       43.15870    
  -8.554403       43.15791    
  -8.538007       43.15712    
  -8.521610       43.15632    
  -8.505214       43.15553    
  -8.488817       43.15472    
  -8.472422       43.15392    
  -8.456027       43.15312    
  -8.439632       43.15231    
  -8.423239       43.15150    
  -8.406845       43.15070    
  -8.390451       43.14988    
  -8.374059       43.14907    
  -8.357666       43.14825    
  -8.341274       43.14743    
  -8.324883       43.14661    
  -8.308492       43.14578    
  -8.292101       43.14496    
  -8.275711       43.14413    
  -8.259321       43.14330    
  -8.242931       43.14246    
  -8.226543       43.14162    
  -8.210155       43.14079    
  -8.193767       43.13995    
  -8.177380       43.13910    
  -8.160992       43.13826    
  -8.144606       43.13741    
  -8.128220       43.13656    
  -8.111834       43.13571    
  -8.095448       43.13485    
  -8.079063       43.13400    
  -8.062679       43.13314    
  -8.046295       43.13227    
  -8.029912       43.13141    
  -8.013529       43.13054    
  -7.997147       43.12967    
  -7.980765       43.12880    
  -7.964383       43.12793    
  -7.948002       43.12705    
  -7.931622       43.12617    
  -7.915241       43.12530    
  -7.898862       43.12441    
  -7.882483       43.12353    
  -7.866104       43.12264    
  -9.160419       43.19753    
  -9.144003       43.19683    
  -9.127588       43.19612    
  -9.111174       43.19541    
  -9.094760       43.19469    
  -9.078346       43.19398    
  -9.061934       43.19326    
  -9.045521       43.19254    
  -9.029108       43.19182    
  -9.012695       43.19110    
  -8.996284       43.19037    
  -8.979873       43.18964    
  -8.963462       43.18891    
  -8.947051       43.18818    
  -8.930641       43.18744    
  -8.914231       43.18670    
  -8.897821       43.18596    
  -8.881413       43.18522    
  -8.865005       43.18447    
  -8.848597       43.18373    
  -8.832189       43.18298    
  -8.815782       43.18222    
  -8.799375       43.18147    
  -8.782968       43.18071    
  -8.766562       43.17995    
  -8.750156       43.17919    
  -8.733750       43.17843    
  -8.717345       43.17766    
  -8.700941       43.17689    
  -8.684537       43.17612    
  -8.668134       43.17535    
  -8.651730       43.17457    
  -8.635327       43.17379    
  -8.618925       43.17301    
  -8.602523       43.17223    
  -8.586122       43.17145    
  -8.569720       43.17066    
  -8.553320       43.16987    
  -8.536919       43.16908    
  -8.520519       43.16828    
  -8.504120       43.16748    
  -8.487720       43.16669    
  -8.471322       43.16589    
  -8.454924       43.16508    
  -8.438526       43.16428    
  -8.422129       43.16347    
  -8.405732       43.16265    
  -8.389336       43.16184    
  -8.372940       43.16103    
  -8.356544       43.16021    
  -8.340149       43.15939    
  -8.323754       43.15857    
  -8.307360       43.15775    
  -8.290966       43.15692    
  -8.274572       43.15609    
  -8.258180       43.15525    
  -8.241787       43.15442    
  -8.225395       43.15358    
  -8.209003       43.15275    
  -8.192613       43.15191    
  -8.176222       43.15106    
  -8.159832       43.15022    
  -8.143442       43.14937    
  -8.127052       43.14852    
  -8.110663       43.14766    
  -8.094275       43.14681    
  -8.077888       43.14595    
  -8.061500       43.14509    
  -8.045113       43.14423    
  -8.028727       43.14336    
  -8.012341       43.14250    
  -7.995955       43.14163    
  -7.979569       43.14076    
  -7.963184       43.13988    
  -7.946800       43.13901    
  -7.930417       43.13813    
  -7.914033       43.13725    
  -7.897650       43.13637    
  -7.881268       43.13548    
  -7.864886       43.13459    
  -9.159451       43.20950    
  -9.143034       43.20879    
  -9.126616       43.20808    
  -9.110198       43.20737    
  -9.093781       43.20666    
  -9.077364       43.20595    
  -9.060947       43.20523    
  -9.044531       43.20451    
  -9.028115       43.20379    
  -9.011701       43.20306    
  -8.995285       43.20234    
  -8.978871       43.20161    
  -8.962457       43.20087    
  -8.946043       43.20014    
  -8.929629       43.19941    
  -8.913217       43.19867    
  -8.896804       43.19793    
  -8.880392       43.19718    
  -8.863980       43.19644    
  -8.847569       43.19569    
  -8.831158       43.19494    
  -8.814748       43.19419    
  -8.798338       43.19343    
  -8.781928       43.19267    
  -8.765518       43.19192    
  -8.749109       43.19115    
  -8.732701       43.19039    
  -8.716293       43.18962    
  -8.699885       43.18885    
  -8.683477       43.18808    
  -8.667071       43.18731    
  -8.650664       43.18653    
  -8.634258       43.18576    
  -8.617853       43.18497    
  -8.601448       43.18419    
  -8.585043       43.18341    
  -8.568639       43.18262    
  -8.552235       43.18183    
  -8.535831       43.18104    
  -8.519428       43.18024    
  -8.503025       43.17945    
  -8.486624       43.17865    
  -8.470222       43.17785    
  -8.453820       43.17704    
  -8.437419       43.17624    
  -8.421019       43.17543    
  -8.404619       43.17462    
  -8.388220       43.17381    
  -8.371820       43.17299    
  -8.355421       43.17217    
  -8.339023       43.17135    
  -8.322625       43.17052    
  -8.306228       43.16970    
  -8.289830       43.16888    
  -8.273434       43.16805    
  -8.257038       43.16721    
  -8.240643       43.16638    
  -8.224247       43.16554    
  -8.207852       43.16470    
  -8.191458       43.16386    
  -8.175064       43.16302    
  -8.158670       43.16217    
  -8.142278       43.16132    
  -8.125885       43.16047    
  -8.109493       43.15962    
  -8.093102       43.15877    
  -8.076711       43.15791    
  -8.060320       43.15705    
  -8.043930       43.15619    
  -8.027540       43.15532    
  -8.011150       43.15446    
  -7.994761       43.15359    
  -7.978373       43.15271    
  -7.961985       43.15184    
  -7.945598       43.15096    
  -7.929211       43.15009    
  -7.912825       43.14920    
  -7.896439       43.14832    
  -7.880053       43.14744    
  -7.863667       43.14655    
  -9.158485       43.22147    
  -9.142063       43.22076    
  -9.125642       43.22005    
  -9.109221       43.21934    
  -9.092801       43.21863    
  -9.076381       43.21791    
  -9.059961       43.21719    
  -9.043542       43.21648    
  -9.027122       43.21575    
  -9.010705       43.21503    
  -8.994287       43.21430    
  -8.977869       43.21357    
  -8.961452       43.21284    
  -8.945035       43.21210    
  -8.928618       43.21137    
  -8.912202       43.21063    
  -8.895786       43.20989    
  -8.879371       43.20915    
  -8.862956       43.20840    
  -8.846541       43.20765    
  -8.830128       43.20690    
  -8.813713       43.20615    
  -8.797300       43.20539    
  -8.780888       43.20464    
  -8.764475       43.20388    
  -8.748062       43.20312    
  -8.731651       43.20235    
  -8.715240       43.20158    
  -8.698829       43.20082    
  -8.682419       43.20005    
  -8.666008       43.19927    
  -8.649599       43.19850    
  -8.633190       43.19772    
  -8.616781       43.19694    
  -8.600372       43.19616    
  -8.583964       43.19537    
  -8.567556       43.19458    
  -8.551149       43.19379    
  -8.534743       43.19300    
  -8.518337       43.19220    
  -8.501931       43.19141    
  -8.485525       43.19061    
  -8.469121       43.18980    
  -8.452716       43.18900    
  -8.436312       43.18819    
  -8.419909       43.18739    
  -8.403505       43.18658    
  -8.387102       43.18576    
  -8.370700       43.18494    
  -8.354298       43.18413    
  -8.337896       43.18331    
  -8.321495       43.18249    
  -8.305095       43.18166    
  -8.288694       43.18083    
  -8.272295       43.18000    
  -8.255896       43.17917    
  -8.239496       43.17834    
  -8.223098       43.17750    
  -8.206700       43.17666    
  -8.190303       43.17582    
  -8.173905       43.17498    
  -8.157509       43.17413    
  -8.141113       43.17328    
  -8.124718       43.17243    
  -8.108322       43.17158    
  -8.091928       43.17072    
  -8.075533       43.16986    
  -8.059139       43.16901    
  -8.042746       43.16814    
  -8.026353       43.16728    
  -8.009960       43.16641    
  -7.993568       43.16554    
  -7.977177       43.16467    
  -7.960786       43.16380    
  -7.944395       43.16292    
  -7.928005       43.16204    
  -7.911615       43.16116    
  -7.895226       43.16027    
  -7.878837       43.15939    
  -7.862449       43.15850    
  -9.157517       43.23343    
  -9.141093       43.23273    
  -9.124668       43.23202    
  -9.108245       43.23131    
  -9.091821       43.23059    
  -9.075397       43.22988    
  -9.058975       43.22916    
  -9.042553       43.22844    
  -9.026131       43.22772    
  -9.009708       43.22699    
  -8.993288       43.22626    
  -8.976867       43.22554    
  -8.960446       43.22481    
  -8.944026       43.22407    
  -8.927607       43.22334    
  -8.911187       43.22260    
  -8.894768       43.22186    
  -8.878349       43.22111    
  -8.861932       43.22037    
  -8.845514       43.21962    
  -8.829097       43.21886    
  -8.812679       43.21812    
  -8.796263       43.21736    
  -8.779846       43.21660    
  -8.763431       43.21584    
  -8.747016       43.21508    
  -8.730600       43.21432    
  -8.714187       43.21355    
  -8.697773       43.21278    
  -8.681358       43.21201    
  -8.664946       43.21124    
  -8.648533       43.21046    
  -8.632120       43.20968    
  -8.615708       43.20890    
  -8.599297       43.20811    
  -8.582886       43.20733    
  -8.566475       43.20654    
  -8.550064       43.20575    
  -8.533655       43.20496    
  -8.517245       43.20417    
  -8.500836       43.20337    
  -8.484427       43.20257    
  -8.468019       43.20177    
  -8.451612       43.20096    
  -8.435205       43.20016    
  -8.418797       43.19935    
  -8.402391       43.19854    
  -8.385984       43.19772    
  -8.369579       43.19691    
