COMENT1                 : Grid Data created from HDF file
COMENT2                 : WRF_d06_1km.hdf5
 
 
 ILB_IUB                :           1          88
 JLB_JUB                :           1          58
 COORD_TIP              :           4
 ORIGIN                 :  -9.238623       40.96663    
 GRID_ANGLE             :  0.0000000E+00
 LATITUDE               :   40.96663    
 LONGITUDE              :  -9.238623    
 FILL_VALUE             :  -99.00000    
 
 
 <CornersXY>
  -9.238623       40.96663    
  -9.222784       40.96594    
  -9.206944       40.96524    
  -9.191106       40.96455    
  -9.175268       40.96384    
  -9.159431       40.96314    
  -9.143594       40.96244    
  -9.127756       40.96173    
  -9.111920       40.96102    
  -9.096085       40.96031    
  -9.080248       40.95959    
  -9.064412       40.95888    
  -9.048577       40.95816    
  -9.032743       40.95744    
  -9.016909       40.95671    
  -9.001074       40.95599    
  -8.985241       40.95526    
  -8.969408       40.95453    
  -8.953574       40.95380    
  -8.937741       40.95306    
  -8.921909       40.95233    
  -8.906078       40.95159    
  -8.890246       40.95084    
  -8.874415       40.95010    
  -8.858584       40.94936    
  -8.842754       40.94861    
  -8.826924       40.94786    
  -8.811094       40.94711    
  -8.795265       40.94635    
  -8.779437       40.94559    
  -8.763608       40.94483    
  -8.747780       40.94407    
  -8.731953       40.94331    
  -8.716125       40.94254    
  -8.700298       40.94177    
  -8.684471       40.94100    
  -8.668645       40.94023    
  -8.652820       40.93945    
  -8.636994       40.93868    
  -8.621169       40.93790    
  -8.605345       40.93712    
  -8.589520       40.93633    
  -8.573696       40.93555    
  -8.557873       40.93476    
  -8.542049       40.93397    
  -8.526227       40.93317    
  -8.510405       40.93238    
  -8.494583       40.93158    
  -8.478762       40.93078    
  -8.462940       40.92998    
  -8.447120       40.92918    
  -8.431299       40.92837    
  -8.415480       40.92756    
  -8.399660       40.92675    
  -8.383841       40.92593    
  -8.368022       40.92512    
  -8.352203       40.92430    
  -8.336386       40.92348    
  -8.320569       40.92266    
  -9.237705       40.97859    
  -9.221863       40.97790    
  -9.206021       40.97720    
  -9.190180       40.97651    
  -9.174339       40.97581    
  -9.158499       40.97510    
  -9.142658       40.97440    
  -9.126818       40.97369    
  -9.110979       40.97298    
  -9.095140       40.97227    
  -9.079301       40.97155    
  -9.063462       40.97083    
  -9.047625       40.97012    
  -9.031786       40.96939    
  -9.015949       40.96867    
  -9.000113       40.96795    
  -8.984276       40.96722    
  -8.968439       40.96649    
  -8.952603       40.96576    
  -8.936768       40.96502    
  -8.920933       40.96428    
  -8.905098       40.96354    
  -8.889263       40.96280    
  -8.873429       40.96206    
  -8.857595       40.96131    
  -8.841762       40.96056    
  -8.825929       40.95982    
  -8.810097       40.95906    
  -8.794264       40.95831    
  -8.778433       40.95755    
  -8.762601       40.95679    
  -8.746770       40.95603    
  -8.730940       40.95526    
  -8.715109       40.95450    
  -8.699279       40.95373    
  -8.683450       40.95296    
  -8.667621       40.95219    
  -8.651792       40.95141    
  -8.635963       40.95063    
  -8.620135       40.94985    
  -8.604307       40.94907    
  -8.588480       40.94829    
  -8.572654       40.94750    
  -8.556828       40.94671    
  -8.541001       40.94592    
  -8.525175       40.94513    
  -8.509350       40.94433    
  -8.493526       40.94353    
  -8.477701       40.94273    
  -8.461877       40.94193    
  -8.446054       40.94113    
  -8.430230       40.94032    
  -8.414408       40.93951    
  -8.398584       40.93870    
  -8.382763       40.93789    
  -8.366941       40.93707    
  -8.351120       40.93625    
  -8.335299       40.93543    
  -8.319479       40.93461    
  -9.236786       40.99055    
  -9.220942       40.98986    
  -9.205097       40.98916    
  -9.189253       40.98846    
  -9.173409       40.98776    
  -9.157565       40.98706    
  -9.141722       40.98635    
  -9.125879       40.98565    
  -9.110037       40.98494    
  -9.094194       40.98423    
  -9.078353       40.98351    
  -9.062511       40.98280    
  -9.046670       40.98207    
  -9.030829       40.98135    
  -9.014990       40.98063    
  -8.999149       40.97990    
  -8.983310       40.97918    
  -8.967470       40.97845    
  -8.951632       40.97771    
  -8.935793       40.97698    
  -8.919954       40.97624    
  -8.904117       40.97550    
  -8.888280       40.97476    
  -8.872442       40.97401    
  -8.856606       40.97327    
  -8.840770       40.97252    
  -8.824934       40.97177    
  -8.809098       40.97102    
  -8.793262       40.97026    
  -8.777428       40.96951    
  -8.761594       40.96875    
  -8.745760       40.96798    
  -8.729926       40.96722    
  -8.714093       40.96645    
  -8.698259       40.96568    
  -8.682427       40.96491    
  -8.666595       40.96414    
  -8.650764       40.96336    
  -8.634933       40.96259    
  -8.619102       40.96181    
  -8.603271       40.96103    
  -8.587440       40.96024    
  -8.571610       40.95945    
  -8.555781       40.95866    
  -8.539952       40.95787    
  -8.524123       40.95708    
  -8.508295       40.95628    
  -8.492468       40.95549    
